"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717246,"2023-07-26",1,"2023-07-26T20:32:09.743Z","2023-07-26T20:32:14.269Z",TRUE,"pitch","3c35c826-1170-492e-96b8-23571c7926f4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5255,1.5492,NA,160.96,194.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Luis Campusano grounds out, shortstop Alika Williams to first baseman Ji Man Choi.",0,1,0,11,"bottom",2,"2023-07-26T20:31:49.085Z","2023-07-26T20:33:18.524Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,84.1,13,0.85,0.4054,7.0245,36.3726,-17.1969,-9.8068,8.1408,-1.1532,1.6568,6.0584,-136.3284,-6.883,-2.1571,50.0011,5.4492,-18.0343,40.8,6,24,2171,213,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",0,"2023-07-26T20:31:54.194Z","2023-07-26T20:31:58.497Z",TRUE,"pitch","0f2b8d06-f037-4ef4-b8d8-7cfb1ffb5eaf",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.41,1.6,NA,161.49,149.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Luis Campusano grounds out, shortstop Alika Williams to first baseman Ji Man Choi.",0,1,0,11,"bottom",2,"2023-07-26T20:31:49.085Z","2023-07-26T20:33:18.524Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.7,11,0.76,0.4043,6.7852,32.8934,-21.7718,-8.2098,5.6106,-1.1673,3.3106,5.6033,-136.0572,-2.2239,-2.1983,50.0029,5.665,-15.224,32.4,6,24,2296,206,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.8,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",0,"2023-07-26T20:29:39.431Z","2023-07-26T20:29:45.967Z",TRUE,"pitch","0870e89b-ee24-450a-96d4-94730042bf51",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.38,1.62,NA,97.82,172.02,"ground_ball","medium","5",98.32,160.94,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Jared Triolo grounds out, third baseman Manny Machado to first baseman Jake Cronenworth.",0,1,0,10,"top",2,"2023-07-26T20:29:31.287Z","2023-07-26T20:29:45.967Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,81,6,0.89,0.4242,5.7417,29.0639,-25.5877,0.339,3.9119,0.5031,2.4726,4.0232,-129.5246,-2.3712,-1.1196,50.0064,5.3727,0.5717,3.6,6,24,2492,163,62.2,-15,11,NA,NA,NA,TRUE,-28,6.7,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",4,"2023-07-26T20:29:08.076Z","2023-07-26T20:29:13.621Z",TRUE,"pitch","68ad0ce4-2cee-43da-b883-ccf2b7fd5fb7",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.18,1.52,NA,143.49,215.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Endy Rodriguez strikes out swinging.",0,1,0,9,"top",2,"2023-07-26T20:27:50.864Z","2023-07-26T20:29:13.621Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82,75.6,13,0.89,0.4602,5.7518,24.6992,-45.7186,4.452,-9.4632,-0.6948,0.8804,0.2083,-119.3818,-1.0993,-1.3611,50.0004,5.491,6.3738,8.4,13.2,24,3233,38,NA,NA,NA,NA,NA,NA,TRUE,-58,-17,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",3,"2023-07-26T20:28:52.760Z","2023-07-26T20:28:57.012Z",TRUE,"pitch","1ed93db1-706f-44d6-832d-f1b973458b3e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2516,1.5262,NA,137.2,140.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Endy Rodriguez strikes out swinging.",0,1,0,9,"top",2,"2023-07-26T20:27:50.864Z","2023-07-26T20:29:13.621Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.8,11,0.91,0.3968,6.0789,28.8482,-15.4699,-4.4424,8.6461,-0.53,3.6274,3.3706,-137.7053,-2.1594,-1.189,50.0026,5.461,-8.5831,26.4,3.6,24,2370,210,NA,NA,NA,NA,NA,NA,FALSE,-15,15.5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",2,"2023-07-26T20:28:33.884Z","2023-07-26T20:28:37.242Z",TRUE,"pitch","740b460c-9c9f-4679-b59d-3edbf357f3fe",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.18,1.52,NA,95.79,190.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Endy Rodriguez strikes out swinging.",0,1,0,9,"top",2,"2023-07-26T20:27:50.864Z","2023-07-26T20:29:13.621Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.1,9,0.91,0.4322,6.1061,24.6935,-25.0775,-6.0174,4.3569,0.5565,1.7741,6.0046,-126.5042,-3.9951,-1.0608,50.0021,5.3734,-9.798,19.2,7.2,24,1529,205,NA,NA,NA,NA,NA,NA,FALSE,-28.8,7.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",1,"2023-07-26T20:28:15.762Z","2023-07-26T20:28:20.608Z",TRUE,"pitch","2afc1a5b-8c58-4490-a791-c2b91916fff0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.18,1.52,NA,101.68,191.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Endy Rodriguez strikes out swinging.",0,1,0,9,"top",2,"2023-07-26T20:27:50.864Z","2023-07-26T20:29:13.621Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,72.7,9,0.89,0.4757,5.7093,24.4881,-42.294,6.2579,-7.5597,0.4019,1.7518,1.8213,-115.7776,0.5619,-1.2109,50.0034,5.6006,8.375,12,13.2,24,3108,50,NA,NA,NA,NA,NA,NA,FALSE,-56.9,-13.2,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",0,"2023-07-26T20:28:01.774Z","2023-07-26T20:28:06.214Z",TRUE,"pitch","f3793949-9903-452f-93e4-f38c55edc0a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2516,1.4345,NA,82.76,178.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Endy Rodriguez strikes out swinging.",0,1,0,9,"top",2,"2023-07-26T20:27:50.864Z","2023-07-26T20:29:13.621Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.6,14,0.91,0.4062,6.2072,30.7297,-21.4929,-9.1366,5.8092,0.8984,2.241,7.8835,-135.0839,-3.802,-0.8775,50.0067,5.1868,-16.8095,33.6,6,24,2317,210,NA,NA,NA,NA,NA,NA,FALSE,-22,9.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",5,"2023-07-26T20:27:36.158Z","2023-07-26T20:27:40.341Z",TRUE,"pitch","d90bbafd-447b-4b6d-a6dc-f6dead7a4994",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.2972,1.5492,NA,106.69,185.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,0,8,"top",2,"2023-07-26T20:26:18.393Z","2023-07-26T20:27:40.341Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,84.7,8,0.9,0.4055,6.1512,31.557,-21.4771,-11.3722,5.7963,0.2704,1.9726,7.0955,-135.4587,-4.3806,-0.9151,50.0019,5.1261,-20.9821,40.8,6,24,2328,216,NA,NA,NA,NA,NA,NA,TRUE,-22.1,9.7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",4,"2023-07-26T20:27:20.530Z","2023-07-26T20:27:24.498Z",TRUE,"pitch","4bdd674b-c952-4177-9593-4b6def045fe8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3201,1.6409,NA,49.38,206.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,0,8,"top",2,"2023-07-26T20:26:18.393Z","2023-07-26T20:27:40.341Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,73.1,14,0.9,0.472,5.841,27.815,-43.4775,5.2523,-8.3471,1.7741,1.193,5.1112,-117.2698,-0.3893,-1.1382,50.0005,5.5131,7.1146,10.8,13.2,24,3180,39,NA,NA,NA,NA,NA,NA,FALSE,-57.7,-14.8,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",3,"2023-07-26T20:27:07.560Z","2023-07-26T20:27:11.815Z",TRUE,"pitch","de62cfe0-ae4a-48aa-9bf1-34f4d135c335",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3886,1.6638,NA,133.57,136.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,0,8,"top",2,"2023-07-26T20:26:18.393Z","2023-07-26T20:27:40.341Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,85.7,11,0.9,0.4003,5.9552,32.0433,-26.5283,-9.9812,2.9836,-0.4348,3.7773,5.0166,-137.161,0.6946,-0.9966,50.0047,5.3381,-18.9055,33.6,7.2,24,2246,209,NA,NA,NA,NA,NA,NA,FALSE,-25.2,5.8,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",2,"2023-07-26T20:26:51.545Z","2023-07-26T20:26:55.592Z",TRUE,"pitch","62d47d51-b352-43ff-a697-c13dbeca58d7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3886,1.618,NA,105.81,167.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,0,8,"top",2,"2023-07-26T20:26:18.393Z","2023-07-26T20:27:40.341Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,83.2,6,0.9,0.4111,6.1361,32.6271,-23.7174,-11.147,4.7234,0.2936,2.6353,7.0999,-133.9394,-2.4451,-0.9619,50.0064,5.2809,-19.9799,37.2,7.2,24,2292,216,NA,NA,NA,NA,NA,NA,FALSE,-24.5,8.2,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",1,"2023-07-26T20:26:38.860Z","2023-07-26T20:26:43.485Z",TRUE,"pitch","22298fd7-30ec-4b29-99cf-a729e6157223",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2744,1.5262,NA,146.78,131.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,0,8,"top",2,"2023-07-26T20:26:18.393Z","2023-07-26T20:27:40.341Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,80.4,11,0.9,0.4254,5.7796,29.8723,-25.9122,0.7688,3.738,-0.7812,3.989,0.8653,-129.3255,1.1079,-1.2214,50.0007,5.5597,1.2869,3.6,6,24,2447,167,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7.3,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",0,"2023-07-26T20:26:24.536Z","2023-07-26T20:26:28.308Z",TRUE,"pitch","24970ded-d682-418b-9bdd-0cdc864974f6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4342,1.618,NA,110.8,169.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,1,0,8,"top",2,"2023-07-26T20:26:18.393Z","2023-07-26T20:27:40.341Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85,5,0.9,0.4051,6.1788,29.4187,-22.1306,-11.1599,5.423,0.1627,2.5563,7.0633,-135.2161,-3.1044,-1.0331,50.004,5.2717,-20.671,39.6,6,24,2308,219,NA,NA,NA,NA,NA,NA,FALSE,-22.3,9.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",4,"2023-07-26T20:25:43.939Z","2023-07-26T20:26:10.233Z",TRUE,"pitch","73ed1ac3-6d73-40fb-b1d4-08d74c022c36",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,0,NA,NA,3.18,1.54,NA,125.41,171.68,"fly_ball","medium","89",197.01,60.49,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Home Run","home_run","Ji Man Choi homers (6) on a fly ball to right center field.",1,1,0,7,"top",2,"2023-07-26T20:24:33.429Z","2023-07-26T20:26:10.233Z",TRUE,TRUE,FALSE,FALSE,65,3,1,0,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.6,5,0.9,0.4076,6.1707,28.6942,-21.9823,-10.1329,5.5704,-0.2207,2.4851,5.866,-134.3148,-3.2813,-1.1148,50.0027,5.2831,-18.5408,37.2,6,24,2253,220,101.7,26,384,NA,NA,NA,FALSE,-22.4,9.6,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717246,"2023-07-26",3,"2023-07-26T20:25:29.726Z","2023-07-26T20:25:34.257Z",TRUE,"pitch","b878c39d-2abf-4344-9247-dc0507ac958e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.4114,1.5721,NA,119.92,163.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Home Run","home_run","Ji Man Choi homers (6) on a fly ball to right center field.",1,1,0,7,"top",2,"2023-07-26T20:24:33.429Z","2023-07-26T20:26:10.233Z",TRUE,TRUE,FALSE,FALSE,65,3,1,0,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.7,5,0.88,0.4115,6.1293,27.5477,-16.7525,-5.4134,8.5906,-0.0766,2.777,4.7701,-132.9147,-3.4158,-1.1881,50.006,5.2899,-9.7219,26.4,4.8,24,2267,210,NA,NA,NA,NA,NA,NA,FALSE,-17.6,15,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
